,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
217,IM21_11446_en,Millennium Institute for Georesources,01/03/2023,01/03/2023,"M. Reich / L. Barra, D. Morata, D. Daniele, P. Larrea",Departamento de Geología,Iniciativa Científica Milenio,Institutos Milenios en Ciencias Exactas y Naturales
218,ECOS210018,Volcanism in the Atacama Desert as an analog to Mars,01/06/2022,01/06/2022,P. Larrea,Departamento de Geología,Cooperación Internacional: Proyectos bilaterales,Proyectos de intercambio CONICYT/ECOS-Francia
219,11200069,Adjunctive use of dietary supplements (fish oil and glucosamine sulfate with chondroitin) in non-surgical periodontal therapy to improve the response to treatment and periodontal healing,01/05/2020,01/05/2020,P. Larrea,Departamento de Geología,FONDECYT,Iniciación en Investigación
220,11200293,Evolution of a mafic monogenetic volcanic field within the main arc of the Central Andes (Northern Chile),01/10/2020,01/10/2023,P. Larrea,Departamento de Geología,FONDECYT,Iniciación en Investigación
221,UI-003/20,"Evolución magmática del sector central del campo volcánico monogenético El Negrillar (Andes Centrales, Chile)",01/10/2020,01/10/2020,P. Larrea,Departamento de Geología,Fondo Central de Investigación,U-INICIA
222,1231108,Unraveling low concentration Re-Os copper and copper-iron sulfides geochronology by means of multi-micro analytical studies of two copper deposits in Central Chile,01/08/2022,01/08/2022,"K. Deckart / J. Moncada, B. Townley",Departamento de Geología,FONDECYT,Regular
223,1220282,"Copper-iron sulfide mineral dating: unravelling the feasibility of Re-Os ages supported by Cu isotope systematics and micro-analytical mineral analyses in two selected copper ore deposits, Central Chile",01/08/2021,01/08/2021,"K. Deckart / J. Moncada, B. Townley",Departamento de Geología,FONDECYT,Regular
224,3220842,New insights from noble gases in the active Irrupuntuncu and Olca geothermal systems of the Central Volcanic Zone (Chile),01/10/2021,01/10/2021,J. Moncada,Departamento de Geología,FONDECYT,Postdoctorado
225,1210594,Copper-iron sulfide mineral dating: unravelling the Re-Os and Cu isotope systematics in copper mineralizing hydrothermal ore deposits of Central Chile,01/08/2020,01/08/2020,"K. Deckart / J. Moncada, B. Townley",Departamento de Geología,FONDECYT,Regular
226,CONA-C25F19-09,En búsqueda de minerales con aplicación a nueva tecnología en Chile,01/09/2019,01/09/2023,J. Moncada,Departamento de Geología,Otros,Otros
227,CONA-C25F19-08,"Caracterización submarina del sistema de fallas Magallanes (Patagonia Austral, Región Magallanes y Antártica Chilena)",01/08/2019,01/08/2023,J. Moncada,Departamento de Geología,Otros,Otros
228,1191043,Understanding massive mass transfer and the generation of world class geochemical anomalies through the study of silicate melt and magmatic fluid inclusions in a porphyry copper system,01/08/2018,01/08/2018,J. Moncada,Universidad Católica del Norte,FONDECYT,Regular
229,EQM170103,"Lab-RAM: un laboratorio micro-Raman transdisciplinario para el estudio de fluidos, vidrios y materiales a micro-escala",01/09/2017,01/03/2019,J. Moncada,Departamento de Geología,FONDEQUIP,Concurso de Equipamiento Científico
230,11170210,"The immiscibility effects, duration and origin of mineralized fluids",01/10/2017,01/10/2020,J. Moncada,Departamento de Geología,FONDECYT,Iniciación en Investigación
231,ID17I10240,Nueva tecnología para la exploración de sistemas hidrotermales activos y fósiles: metales preciosos,01/06/2017,01/06/2017,J. Moncada / B. Townley,Departamento de Geología,FONDEF,IDEA Bietapa
232,NM2016_041,Núcleo Milenio de ciencia subterránea en Chile,01/07/2016,01/07/2016,J. Moncada,PUC. Facultad de Ingeniería,Iniciativa científica Milenio,Núcleos Milenio
233,UI-25/16,Fluid immiscibility from the suite of hydrothermal deposits,01/08/2016,01/08/2016,J. Moncada,Departamento de Geología,Fondo Central de Investigación,U-INICIA
234,2016.R.795,Exploración en sistemas hidrotermales activos y fósiles utilizando volátiles,01/03/2016,01/03/2016,J. Moncada,Departamento de Geología,Fundación COPEC-UC,COPEC-UC
235,11160118,Fluid immiscibility from the suite of hydrothermal deposits,01/06/2016,01/06/2016,J. Moncada,Departamento de Geología,FONDECYT,Iniciación en Investigación
236,11150058,Fluid immiscibility from the suite of epithermal deposits,01/06/2015,01/06/2015,J. Moncada,Departamento de Geología,FONDECYT,Iniciación en Investigación
237,1242030,Constraining volcanic activity via geothermal fluids in the South Volcanic Zone: A novel geochemical and monitoring approach,01/08/2023,01/08/2023,"D. Morata, F. Delgado",Departamento de Geología,FONDECYT,Regular
238,1240149,Andean Li-rich clays: genesis and evolution during diagenesis,01/07/2023,01/07/2023,D. Morata,Departamento de Geología,FONDECYT,Regular
239,1231919,Constraining volcanic activity via geothermal fluids in the South Volcanic Zone: A novel geochemical and monitoring approach,01/08/2022,01/08/2022,"F. Delgado, D. Morata",Departamento de Geología,FONDECYT,Regular
240,40035443-0,Geotermia Para Posta De Salud Rural En Lago Ranco,01/12/2021,01/12/2023,D. Morata,Departamento de Geología,Fondos de Innovación para la Competitividad,GORE Los Rios
241,3210165,Constraining the physico-chemical conditions of magnetite and hematite formation in Iron Oxide-Apatite (IOA) and IOCG deposits,01/08/2020,01/08/2020,D. Morata,Departamento de Geología,FONDECYT,Postdoctorado
242,3210150,"Towards a better understanding of the dynamic of the Cerro Pabellon geothermal reservoir (Calama, Northern Chile): insights from clay minerals properties",01/03/2021,01/03/2024,D. Morata,Departamento de Geología,FONDECYT,Postdoctorado
243,IM21_11446_en,Millennium Institute for Georesources,01/03/2023,01/03/2023,"M. Reich / L. Barra, D. Morata, D. Daniele, P. Larrea",Departamento de Geología,Iniciativa Científica Milenio,Institutos Milenios en Ciencias Exactas y Naturales
244,ACE210005,Centro de Excelencia en Geotermia de los Andes (CEGA),01/09/2021,01/09/2022,D. Morata,Departamento de Geología,Programa de Investigación Asociativa,Apoyo Centros Científicos y Tecn. de Excelencia con Financ. Basal
245,3200320,Towards a better understanding of the dynamic of Andean geothermal reservoirs (Northern Chile): insights from clay minerals properties,01/01/2020,01/01/2020,D. Morata,Departamento de Geología,FONDECYT,Postdoctorado
246,FIC202008,Geotermia para producción sustentable de Arándanos,01/07/2022,01/07/2022,D. Morata,Departamento de Geología,Fondos de Innovación para la Competitividad,GORE Metropolitano de Santiago
247,FIC20-25,Reactivación productiva y agro-energética en Máfil: modelos de negocios para agricultura sustentable,01/11/2020,01/11/2022,D. Morata,Departamento de Geología,Fondos de Innovación para la Competitividad,GORE Los Rios
248,FIC202001,Geotermia para la producción inteligente de tomates endémicos en la comuna de Limache,01/07/2022,01/07/2022,D. Morata,Departamento de Geología,Fondos de Innovación para la Competitividad,GORE Valparaíso
249,1190998,El Tatio geysers field as a model system to study virus-host interactions and local adaptations,01/04/2019,01/04/2023,D. Morata,Universidad Católica de Chile,FONDECYT,Regular
250,FIC201910,Climatización geotérmica en una escuela de Linares,01/07/2022,01/07/2022,D. Morata,Departamento de Geología,Fondos de Innovación para la Competitividad,GORE Maule
251,FIC201919,"Santiago Sur ad portas del día cero: Análisis multidisciplinario de los recursos hídricos presentes y futuros para la industria, la agricultura y la sociedad, en el contexto de cambio climático. Subcuenca Río Maipo Medio, Región Metropolitana",01/07/2022,01/07/2022,D. Morata,Departamento de Geología,Fondos de Innovación para la Competitividad,GORE Metropolitano de Santiago
252,FIC19-44,Invernadero geotérmico para la producción ininterrumpida de tomates en la Región de Los Ríos,01/06/2019,01/06/2021,"D. Morata / D. Daniele, J. Letelier",Departamento de Geología,Fondos de Innovación para la Competitividad,GORE Los Rios
