,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
40,1220237,Deciphering the simultaneous host-pathogen interaction of Shiga toxin-producing Escherichia coli with the bovine recto-anal junction: analysis of the colonization process as a potential way to reduce its intestinal carriage in cattle,01/08/2021,01/08/2021,"C. Borie, V. Martínez",Departamento de Medicina Preventiva Animal,FONDECYT,Regular
41,ENL13/22,Caracterización de los genes asociados a la determinación del sexo en Seriola lalandi,01/07/2022,01/07/2023,V. Martínez,Departamento de Fomento de la Producción Animal,Fondo Central de Investigación,U-APOYA: Proyectos de Enlaces
42,1221458,Understanding sex determination in Seriola lalandi,01/09/2021,01/09/2021,V. Martínez,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
43,1211285,Understanding the regulation of canine oocyte development: role of micro-RNA,01/03/2021,01/03/2025,M. de los Reyes / V. Martínez,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
44,ID21I10189,Generación de un test rápido para sexo en Seriola lalandi utilizando CRISPr,01/04/2021,01/04/2021,V. Martínez / M. de los Reyes,Departamento de Fomento de la Producción Animal,FONDEF,IDEA
45,COVID0799,"""Son nuestras mascotas vectores o reservorios de SARS-COV2? Una estrategia multidisciplinaria para entender la epidemiología genética y molecular de la pandemia bajo un enfoque UNA salud.""",01/06/2020,01/06/2021,V. Martínez,Departamento de Fomento de la Producción Animal,"Subdirección de Redes, Estrategia y Conocimiento (REC)",Concurso asignación rápida Covid-19
46,ID20I10219,Desarrollo de una estrategia para preservar el material genetico nacional de Seriola lalandi mediante CRISPr,01/05/2020,01/05/2020,V. Martínez,Departamento de Fomento de la Producción Animal,FONDEF,IDEA
47,1191189,"Using Coho salmon genomics and transcriptomics for a better understanding of selection, admixture, inbreeding and disease resistance shaping Chilean commercial populations",01/04/2019,01/04/2022,V. Martínez,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
48,1180544,"What do we know about the current situation of Brucella canis in Chile?: Phylogenetic and virulence characterization of its circulating population in Santiago, Valdivia and Temuco",01/03/2018,01/03/2021,C. Borie / V. Martínez,Departamento de Medicina Preventiva Animal,FONDECYT,Regular
49,EQM180039,Adquisición de un Citómetro de Flujo de última generación: BD FACSymphony,01/07/2018,01/07/2018,"M. Bono / F. Osorio, O. Cerda, V. Palma, Ã. Glavic, D. Sauma, M. López, V. Martínez, M. Allende, P. Díaz, M. Rosemblatt",Departamento de Biología,FONDEQUIP,Concurso de Equipamiento Científico
50,1181537,"Using Coho salmon genomics for a better understanding of selection, inbreeding and disease resistance shaping Chilean commercial populations",01/07/2017,01/07/2017,V. Martínez,Departamento de Fomento de la Producción Animal,FONDECYT,Regular
51,1170611,"Dietary effect of highly unsaturated fatty acids (HUFA) on the degree of ossification and deformities in larvae of Yellowtail Kingfish (Seriola lalandi, Cuvier & Valenciennes, 1833) ",01/09/2016,01/09/2016,V. Martínez,UCT. Depto. de Cs. Biológicas y Químicas,FONDECYT,Regular
