,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
62,"Raza, SH; Zaman, U; Ferreira, P; Farias, P","An Experimental Evidence on Public Acceptance of Genetically Modified Food through Advertisement Framing on Health and Environmental Benefits, Objective Knowledge, and Risk Reduction",2021,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/ijerph18105264,10.3390/ijerph18105264
63,"Farias, P","The Local Aspect in the Successful Brands in Latin America: Empirical Evidence of Its Prevalence, the Role of Local and Global Companies, and Its Effect on Consumers",2021,SUSTAINABILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/su13020819,10.3390/su13020819
64,"Farias, P",Identifying the factors that affect the knowledge of mortgage loans' total cost,2021,INTERNATIONAL JOURNAL OF BANK MARKETING,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1108/IJBM-12-2019-0457,10.1108/IJBM-12-2019-0457
65,"Farias, P",The Use of Fear versus Hope in Health Advertisements: The Moderating Role of Individual Characteristics on Subsequent Health Decisions in Chile,2020,INTERNATIONAL JOURNAL OF ENVIRONMENTAL RESEARCH AND PUBLIC HEALTH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/ijerph17239148,10.3390/ijerph17239148
66,"Farias, P","Promoting the Absence of Pesticides through Product Labels: The Role of Showing a Specific Description of the Harmful Effects, Environmental Attitude, and Familiarity with Pesticides",2020,SUSTAINABILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/su12218912,10.3390/su12218912
67,"Farias, P",Determinants of the knowledge of the total cost of consumer loans,2019,ACADEMIA-REVISTA LATINOAMERICANA DE ADMINISTRACION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1108/ARLA-12-2015-0323,10.1108/ARLA-12-2015-0323
68,"Alonso-Dos-Santos, M; Llanos-Contreras, O; Farias, P",Family firms' identity communication and consumers' product involvement impact on consumer response,2019,PSYCHOLOGY & MARKETING,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/mar.21212,10.1002/mar.21212
69,"Farias, P","Determinants of knowledge of personal loans' total costs: How price consciousness, financial literacy, purchase recency and frequency work together",2019,JOURNAL OF BUSINESS RESEARCH,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.jbusres.2018.01.047,10.1016/j.jbusres.2018.01.047
70,"Alonso-Dos-Santos, M; Ulloa, RQ; Quintana, AS; Quijada, DV; Nazel, PF",Nutrition Labeling Schemes and the Time and Effort of Consumer Processing,2019,SUSTAINABILITY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/su11041079,10.3390/su11041079
71,"Farias, P","The effect of advergames, banners and user type on the attitude to brand and intention to purchase",2018,RBGN-REVISTA BRASILEIRA DE GESTAO DE NEGOCIOS,ISI/SCOPUS/SCIELO-otros paises /UCH/VID,http://dx.doi.org/10.7819/rbgn.v20i2.3784,10.7819/rbgn.v20i2.3784
