,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
65,"Manalich, JP",PERMISSIVE NORMS AND TOLERATION-DUTIES,2014,REVISTA CHILENA DE DERECHO,SCOPUS/ISI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-34372014000200005 ,10.4067/S0718-34372014000200005 
66,Manalich JP,La malversación de caudales públicos y el fraude al fisco como delitos especiales,2012,POLITICA CRIMINAL,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-33992012000200004,10.4067/S0718-33992012000200004
67,"Manalich, JP",FELONIOUS ORGANIZATION BASIS FOR ITS DOCTRINAL CONSTRUCTION IN CHILEAN CRIMINAL LAW,2011,REVISTA CHILENA DE DERECHO,SCOPUS/ISI/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-34372011000200005,10.4067/S0718-34372011000200005
68,"Mañalich Raffo, Juan Pablo",El delito como injusto culpable. Sobre la conexión funcional entre el dolo y la consciencia de la antijuridicidad en el derecho penal chileno,2011,REVISTA DE DERECHO (VALDIVIA),SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-09502011000100005,10.4067/S0718-09502011000100005
69,Juan Pablo Mañalich,The Structure of Indirect Perpetration,2010,REVISTA DE DERECHO (VALPARAISO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-68512010000100011 ,10.4067/S0718-68512010000100011 
70,"Mañalich R, Juan Pablo",¿Responsabilidad jurídico-penal por causaciones de menoscabo patrimonial a propósito de fallas en la construcción de inmuebles?,2010,POLITICA CRIMINAL,SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-33992010000200002,10.4067/S0718-33992010000200002
71,"Raffo, J.P.M",Duress and obedience to superior orders,2008,REVISTA DE DERECHO (VALDIVIA),SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-09502008000100003 ,10.4067/S0718-09502008000100003 
72,Schulz G.M.,Leniency program and collaboration of the alleged offender in the Chilean securities market,2022,POLITICA CRIMINAL,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-33992022000100026,10.4067/S0718-33992022000100026
73,"Schurmann Opazo, Miguel Antonio",El tratamiento de las denominadas acciones neutrales a título de complicidad en el derecho penal alemán,2021,REVISTA DE DERECHO (COQUIMBO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.22199/issn.0718-9753-2021-00012,10.22199/issn.0718-9753-2021-00012
74,Opazo M.S.,A critical approach to the denomination of collaboration actions as neutral,2020,REVISTA CHILENA DE DERECHO,SCIELO-Chile/ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-34372020000100261,10.4067/S0718-34372020000100261
75,"Schurmann Opazo, Miguel",¿Es científico el discurso elaborado por la dogmática jurídica? Una defensa de la pretensión de racionalidad del discurso dogmático elaborado por la ciencia del derecho penal,2019,POLITICA CRIMINAL,SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.4067/S0718-33992019000100549,10.4067/S0718-33992019000100549
76,"Francesconi, Lavinia; Villegas Díaz, Myrna",Bases normativas para un protocolo de atención a usuarios indígenas en los tribunales chilenos: especial referencia a los Juzgados de Policía Local.,2021,REVISTA DE DERECHO (COQUIMBO),SCIELO-Chile/UCH/VID,http://dx.doi.org/10.22199/issn.0718-9753-2021-0016,10.22199/issn.0718-9753-2021-0016
77,Díaz M.V.,Illegal possession and carrying of firearms and ammunition in the chilean criminal law,2021,POLITICA CRIMINAL,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-33992020000200729,10.4067/S0718-33992020000200729
78,"Villegas Díaz, Myrna","La Ley N°17.798, sobre control de armas. Problemas de aplicación tras la reforma de la Ley N°20.813",2019,POLITICA CRIMINAL,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-33992019000200001,10.4067/S0718-33992019000200001
79,"Villegas Díaz, Myrna",Tratamiento jurisprudencial del terrorismo en Chile (1984-2016),2018,POLITICA CRIMINAL,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-33992018000100501,10.4067/S0718-33992018000100501
80,Díaz M.V.,Terrorism in the chilean constitution,2016,REVISTA DE DERECHO (VALDIVIA),SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-09502016000200014,10.4067/S0718-09502016000200014
81,"Villegas Díaz, Myrna",Contribuciones para un concepto de terrorismo en el derecho penal chileno,2016,POLITICA CRIMINAL,SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0718-33992016000100006,10.4067/S0718-33992016000100006
