,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
16,CA 05/07,"Creación y publicación en DVD de ciclo de canciones para voces, guitarra, sonidos electrónicos e imágenes",01/10/2005,01/10/2006,R. Cori,Departamento de Música,Fondo Central de Investigación,CREACION ARTISTICA DID
17,CA99/013,Música para dos pianos,01/03/1999,01/03/2000,C. Cárdenas,Departamento de Música,Fondo Central de Investigación,CREACION ARTISTICA DID
18,CA06/19,"""ANTOLOGÍA MUSICAL"". Selección de obras del compositor Pablo Délano",01/12/2019,01/12/2020,P. Délano,Departamento de Música,Fondo Central de Investigación,CREACION ARTISTICA DID
19,CA06/04,El arreglo musical: Arte y Técnica: Metodo práctico para estudiantes y profesionales de la Música,01/03/2006,01/03/2006,P. Délano,Departamento de Música,Fondo Central de Investigación,CREACION ARTISTICA DID
20,5611,"Estudios de Laud, Tiorba y música antigua en Sevilla",01/12/2003,01/12/2004,R. Díaz,Departamento de Música,Fondos de Cultura,Fondo de la Música
21,76769,"Producción y difusión disco conjunto ""Los del Mapocho""",01/03/2015,01/03/2016,A. Ferrari,Departamento de Música,Fondos de Cultura,Fondo de la Música
22,651773,"Talleres de perfeccionamiento híbridos para estudiantes de violín, viola, violonchelo y contrabajo de la Orquesta Juvenil e Infantil de Hualaihué",01/03/2023,01/03/2024,C. Fredes,Departamento de Música,Fondos de Cultura,Fondo de la Música
23,630275,Nueva música de compositoras y compositores chilenos para viola sola y dúo violapiano. Producción de registro fonográfico,01/03/2022,01/03/2023,C. Fredes,Departamento de Música,Fondos de Cultura,Fondo de la Música
24,579029,"Talleres de perfeccionamiento en línea para jóvenes intérpretes de violín, viola, violonchelo y contrabajo",01/01/2021,01/01/2022,C. Fredes,Departamento de Música,Fondos de Cultura,Fondo de la Música
25,CA13/16,De Schubert a Piazzolla: grabación de CD con música latinoamericana y europea para viola y piano,01/03/2016,01/01/2017,C. Fredes,Departamento de Música,Fondo Central de Investigación,CREACION ARTISTICA DID
26,1221886,"La fe en las redes (post)carcelarias. Las redes evangélicas en el proceso de reinserción social de expresidiarios en Valparaíso, Santiago, Concepción y Temuco (2000-2026)",01/08/2021,01/08/2021,C. Guerra,Universidad Alturo Prat,FONDECYT,Regular
27,1210022,Las músicas en Condorito: Prácticas sociales de la música y vida cotidiana en historietas y humor gráfico en Chile,01/08/2020,01/08/2020,C. Guerra,Departamento de Música,FONDECYT,Regular
