,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
118,"Yanez, JM; Naswa, S; Lopez, ME; Bassini, L; Correa, K; Gilbey, J; Bernatchez, L; Norris, A; Neira, R; Lhorente, JP; Schnable, PS; Newman, S; Mileham, A; Deeb, N; Di Genova, A; Maass, A",Genomewide single nucleotide polymorphism discovery in Atlantic salmon (Salmo salar): validation in wild and farmed American and European populations,2016,MOLECULAR ECOLOGY RESOURCES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/1755-0998.12503,10.1111/1755-0998.12503
119,"Neira, R;Garcia, X;Lhorente, JP;Filp, M;Yanez, JM;Cascante, AM",Evaluation of the growth and carcass quality of diallel crosses of four strains of Nile tilapia (Oerochromis niloticus),2016,AQUACULTURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2015.08.033,10.1016/j.aquaculture.2015.08.033
120,"Lopez, ME; Neira, R; Yanez, JM
",Applications in the search for genomic selection signatures in fish,2015,FRONTIERS IN GENETICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3389/fgene.2014.00458,10.3389/fgene.2014.00458
121,"Ulloa, PE; Rincon, G; Islas-Trejo, A; Araneda, C; Iturra, P; Neira, R; Medrano, JF",RNA Sequencing to Study Gene Expression and SNP Variations Associated with Growth in Zebrafish Fed a Plant Protein-Based Diet,2015,MARINE BIOTECHNOLOGY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1007/s10126-015-9624-1,10.1007/s10126-015-9624-1
122,"Yanez, JM;Lhorente, JP;Bassini, LN;Oyarzun, M;Neira, R;Newman, S","Genetic co-variation between resistance against both Caligus rogercresseyi and Piscirickettsia salmonis, and body weight in Atlantic salmon (Salmo salar)",2014,AQUACULTURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2014.06.026,10.1016/j.aquaculture.2014.06.026
123,"Lhorente, JP;Gallardo, JA;Villanueva, B;Carabano, MJ;Neira, R",Disease Resistance in Atlantic Salmon (Salmo salar): Coinfection of the Intracellular Bacterial Pathogen Piscirickettsia salmonis and the Sea Louse Caligus rogercresseyi,2014,PLOS ONE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1371/journal.pone.0095397,10.1371/journal.pone.0095397
124,"Yanez, JM;Bassini, LN;Filp, M;Lhorente, JP;Ponzoni, RW;Neira, R",Inbreeding and effective population size in a coho salmon (Oncorhynchus kisutch) breeding nucleus in Chile,2014,AQUACULTURE,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2013.05.028,10.1016/j.aquaculture.2013.05.028
125,"Yanez, JM;Bangera, R;Lhorente, JP;Oyarzun, M;Neira, R",Quantitative genetic variation of resistance against Piscirickettsia salmonis in Atlantic salmon (Salmo salar),2013,AQUACULTURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2013.08.009,10.1016/j.aquaculture.2013.08.009
126,"Ulloa, PE;Pena, AA;Lizama, CD;Araneda, C;Iturra, P;Neira, R;Medrano, JF",Growth Response and Expression of Muscle Growth-Related Candidate Genes in Adult Zebrafish Fed Plant and Fishmeal Protein-Based Diets,2013,ZEBRAFISH,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1089/zeb.2012.0823,10.1089/zeb.2012.0823
127,"Araya, A; Mancilla, M; Lhorente, JP; Neira, R; Gallardo JA",Experimental challenges of Atlantic salmon Salmo salar with incremental levels of copepodids of sea louse Caligus rogercresseyi: effects on infestation and early development,2012,AQUACULTURE RESEARCH,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1111/j.1365-2109.2011.02991.x,10.1111/j.1365-2109.2011.02991.x
128,"Lhorente, JP;Gallardo, JA;Villanueva, B;Araya, AM;Torrealba, DA;Toledo, XE;Neira, R",Quantitative genetic basis for resistance to Caligus rogercresseyi sea lice in a breeding population of Atlantic salmon (Salmo salar),2012,AQUACULTURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2011.10.046,10.1016/j.aquaculture.2011.10.046
129,"Ulloa, PE;Iturra, P;Neira, R;Araneda, C",Zebrafish as a model organism for nutrition and growth: towards comparative studies of nutritional genomics applied to aquacultured fishes,2011,REVIEWS IN FISH BIOLOGY AND FISHERIES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11160-011-9203-0,10.1007/s11160-011-9203-0
130,"Gallardo, JA ; Lhorente, JP ; Neira, R",The consequences of including non-additive effects on the genetic evaluation of harvest body weight in Coho salmon (Oncorhynchus kisutch),2010,GENETICS SELECTION EVOLUTION,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1186/1297-9686-42-19,10.1186/1297-9686-42-19
131,"Araneda, C ; Lam, N ; Diaz, NF ; Cortez, S ; Perez, C ; Neira, R ; Iturra, P ","Identification, development, and characterization of three molecular markers associated to spawning date in Coho salmon (Oncorhynchus kisutch)",2009,AQUACULTURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.aquaculture.2009.08.003,10.1016/j.aquaculture.2009.08.003
