,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
77,114-244,La ficción del sujeto: el agotamiento del cogito en la escritura de Samuel Beckett,01/03/2014,01/03/2014,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Regular
78,INTERD-2-1,Archivos: Realidades Emergentes para Reflexionar un Mundo Inédito,01/08/2013,01/07/2015,"S. Rojas / L. Horta, C. Ossa, C. Saavedra, C. Peñaloza",Departamento de Teoría de las Artes,Iniciativa Bicentenario Juan Gómez Millas,Fondo de investigación
79,3130597,Del género humano al capital humano. Una arqueología de las humanidades en Chile,01/10/2012,01/10/2015,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
80,3130357,Fundamentos estético-filosófico para una poética en clave creacionista. Función y concepto de los manifiestos en Vicente Huidobro,01/10/2012,01/10/2014,M. Ruiz / S. Rojas,Escuela de Postgrado,FONDECYT,Postdoctorado
81,1130267,La ficción del sujeto: el agotamiento del cogito en la escritura de Samuel Beckett,01/03/2013,01/03/2013,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Regular
82,INTERD-1-2,"Políticas del sujeto: Malestar en la cultura, salud mental y vida cotidiana en Chile",01/08/2012,01/07/2014,"R. Baño / C. Radiszcz, R. Zúñiga, R. Aceituno, M. Canales, S. Rojas, P. Cabrera, M. Sanfuentes, F. Sanfuentes, S. Arensburg",Departamento de Psicología,Iniciativa Bicentenario Juan Gómez Millas,Fondo de investigación
83,CSSOC-2012-399,Re-valorización del lugar sobre el no-lugar en los espacios barriales de Santiago de Chile.,01/09/2012,01/09/2012,"L. Gallardo / S. Rojas, R. Sepúlveda, M. Cornejos, J. Vielma",Departamento de Arquitectura,Fondo Central de Investigación,"U-APOYA: CS SOCIALES, HUMANIDADES, ARTES Y EDUCACIÓN"
84,1120085,Hacia una teoría del malestar. Sobre la insatisfacción constitutiva de la subjetividad individual en procesos de modernización ,01/03/2012,01/03/2012,S. Rojas / R. Baño,Departamento de Teoría de las Artes,FONDECYT,Regular
85,3120017,La relación arte-vida en Chile (1960-1990),01/10/2011,01/09/2013,F. Galende / S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Postdoctorado
86,18527-2,"Catástrofe y trascendencia en el lenguaje. La narrativa de Diamela Eltit 
",01/03/2011,01/03/2012,S. Rojas,Departamento de Teoría de las Artes,Fondos de Cultura,Fondo del Libro y la Lectura
87,1090258,Crisis de la temporalidad relativa al concepto de Historia del Arte en el arte contemporáneo. Elementos para una filosofía de la Historia del Arte.,01/03/2009,01/03/2011,S. Rojas,Departamento de Teoría de las Artes,FONDECYT,Regular
