,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
102,1110657,Challenges in nanoscience and nanotechnology,01/03/2011,01/03/2011,M. Kiwi / J. Rogan,PUC. Depto. de Física,FONDECYT,Regular
103,1090225,Structure and properties of pure and binary metallic clusters.,01/03/2009,01/03/2013,J. Rogan / M. Kiwi,Departamento de Física,FONDECYT,Regular
104,FB007,Centro para el Desarrollo de la Nanociencia y Nanotecnología,01/12/2008,01/12/2021,"G. González, E. Spodine, M. Kiwi, J. Rogan, C. Cardenas, V. Muñoz, F. Mendizábal, J. Valdivia",USACH. Depto. de Física,Programa Financiamiento Basal,Basal
105,1071062,"Nanocluster, nanotubes and nanoscopic friction",01/03/2007,01/03/2011,M. Kiwi / J. Rogan,PUC. Depto. de Física,FONDECYT,Regular
106,1070080,Study of small metallic clusters by computer simulations,01/03/2007,01/03/2009,"J. Rogan / M. Kiwi, G. Gutiérrez",Departamento de Física,FONDECYT,Regular
107,NCML07-04,Nanostructures: properties and applications,01/03/2007,01/03/2007,"J. Valdivia / M. Kiwi, J. Rogan",Departamento de Física,Iniciativa científica Milenio,Núcleos Milenio
108,1050154,Study of nanostructures and high pressure materials by computer simulations ,01/06/2005,01/06/2005,"J. Rogan / G. Gutiérrez, M. Kiwi",Departamento de Física,FONDECYT,Regular
109,1030957,"Propiedades fisicas de interfaces nanoestructuras, cúmulos y moléculas. Physical properties of interfaces, nanostructures, clusters and molecules",01/03/2003,01/03/2007,M. Kiwi / J. Rogan,PUC. Depto. de Física,FONDECYT,Regular
110,1240051,Fractionality in discrete nonlinear systems: Case studies,01/07/2023,01/07/2023,M. Molina,Departamento de Física,FONDECYT,Regular
111,1200120,Bound states in the continuum and Hermitian and non-hermitian disordered lattices,01/03/2020,01/03/2024,M. Molina,Departamento de Física,FONDECYT,Regular
112,1160177,"Flat band lattices, PT-Symmetry, and magnetic metamaterials",01/04/2016,01/04/2020,M. Molina,Departamento de Física,FONDECYT,Regular
113,3140608,"Light management in photonic lattices: localization, disorder and nonlinearity",01/11/2013,01/11/2016,M. Molina,Departamento de Física,FONDECYT,Postdoctorado
114,3130655,"Beam propagation in photonic lattices: Disorder, dissipation and nonlinearity",01/10/2012,01/10/2012,M. Molina,Departamento de Física,FONDECYT,Postdoctorado
115,1120123,Localization in discrete nonlinear optical media: Case studies,01/03/2012,01/03/2016,M. Molina,Departamento de Física,FONDECYT,Regular
116,1080374,Nonlinear localization in photonic nanostructures,01/03/2008,01/03/2012,M. Molina,Departamento de Física,FONDECYT,Regular
117,1070897,Dynamics of localized excitation in discrete nonlinear optical media,01/03/2007,01/03/2011,R. Vicencio / M. Molina,Departamento de Física,FONDECYT,Regular
118,7060006,Creation and controlled steering of localized excitations in a discrete nonlinear optical medium,01/03/2006,01/03/2007,M. Molina,Departamento de Física,FONDECYT,Cooperación Internacional
119,1050193,Creation and controlled steering of localized excitations in a discrete nonlinear optical medium,01/03/2005,01/03/2008,M. Molina,Departamento de Física,FONDECYT,Regular
120,1020139,Power switchingin nonlinear inhomogeneus directional couplers,01/03/2002,01/03/2005,M. Molina,Departamento de Física,FONDECYT,Regular
121,1990960,"Disorder, Nonlinearity and quantum fluctuations in low dimensional systems",01/03/1999,01/03/2002,M. Molina,Departamento de Física,FONDECYT,Regular
122,3990040,Quantum interference in a one-atom laser,01/03/1999,01/03/2002,M. Molina,Departamento de Física,FONDECYT,Postdoctorado
123,2980033,Localización en cadenas de Holstein con desorden,01/03/1998,01/03/2001,M. Molina,Departamento de Física,FONDECYT,Doctorado
124,3980038,Exactly solvable phonon model for a disordered solid,01/03/1998,01/03/2001,M. Molina,Departamento de Física,FONDECYT,Postdoctorado
125,1970460,Disorder and Nonlinearity in low Dimensional Systems,01/03/1997,01/03/1998,M. Molina,Departamento de Física,FONDECYT,Regular
126,1950655,Transport in low-dimensional systems with strong electron-phonon coupling,01/03/1995,01/03/1997,M. Molina / J. Roessler,Departamento de Física,FONDECYT,Regular
127,1240281,The macro and micro physics of expanding plasma systems: implications for solar and stellar winds,01/07/2023,01/07/2023,P. Moya,Departamento de Física,FONDECYT,Regular
