,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
46,3080064,Funtionalized carbon nanotubes: A computational Characterization.,01/03/2008,01/03/2008,G. Gutiérrez,Departamento de Física,FONDECYT,Postdoctorado
47,CIEX-3,Cooperación internacional para simulación de nanobio sistemas,01/12/2007,01/12/2008,G. Gutiérrez,Departamento de Física,Programa Bicentario de Ciencia y Tecnología,Colaboración Internacional de Excelencia
48,1070244,"Theoretical study of structural, mechanical and magnetic properties of materials: from atomic to nanoscopic regime",01/03/2007,01/03/2010,G. Gutiérrez,U. Católica de Valparaiso,FONDECYT,Regular
49,1070080,Study of small metallic clusters by computer simulations,01/03/2007,01/03/2009,"J. Rogan / M. Kiwi, G. Gutiérrez",Departamento de Física,FONDECYT,Regular
50,7060212,Study of Properties of Materials by Computer Simulation: from Atomic to Nanoscopic Regime,01/03/2006,01/03/2007,G. Gutiérrez,Departamento de Física,FONDECYT,Cooperación Internacional
51,ADI24,Simulación computacional molecular de nanomateriales y sistemas biológicos de interés experimental,01/12/2006,01/12/2009,G. Gutiérrez,Departamento de Física,Programa Bicentario de Ciencia y Tecnología,Anillos en Ciencias y Tecnologia
52,7050162,Stydy of Properties of Materials by Computer Simulation: from Atomic to Nanoscopic Regime,01/03/2005,01/03/2006,G. Gutiérrez,Departamento de Física,FONDECYT,Cooperación Internacional
53,1050154,Study of nanostructures and high pressure materials by computer simulations ,01/06/2005,01/06/2005,"J. Rogan / G. Gutiérrez, M. Kiwi",Departamento de Física,FONDECYT,Regular
54,1030063,Study of Properties of Materials by Computer Simulation: from Atomic to Nanoscopic Regime,01/03/2003,01/03/2007,G. Gutiérrez,Depto. de Física,FONDECYT,Regular
55,3970021,Atomistic simulations by means of density functional theory,01/03/1997,01/03/2000,G. Gutiérrez / P. Fuentealba,Departamento de Física,FONDECYT,Postdoctorado
56,NC160041,Núcleo Milenio física de la materia activa,01/05/2017,01/09/2023,"R. Soto / F. Barra, M. Cordero, F. Guzmán",Departamento de Física,Iniciativa científica Milenio,Núcleos Milenio
57,314-112,Interactions between warm cloud microphysics and radiation in very warm climates,01/10/2013,01/10/2013,F. Guzmán / R. Rondanelli,Departamento de Geofísica,FONDECYT,Postdoctorado
58,1960866,Non-Noetherian Symmetries And Non-Canonical Structures In Physics,01/03/1996,01/03/1999,S. Hojman,Departamento de Física,FONDECYT,Regular
59,1930883,Construcción de estructuras hamiltonianas para sistemas dinámicos,01/03/1993,01/03/1996,S. Hojman,Departamento de Física,FONDECYT,Regular
60,1910857,Simetrías no-noetherianas y sus aplicaciones,01/03/1991,01/03/1993,S. Hojman,Departamento de Física,FONDECYT,Regular
61,1910858,Modelos matemáticos de objetos celestes,01/03/1991,01/03/1993,"N. Zamorano, S. Hojman",Departamento de Física,FONDECYT,Regular
62,IM21_11448_en,"Millennium Institute for Sustainable, Livable, and Healthy Cities",01/03/2023,01/03/2023,"J. Valdivia / M. Correa, J. Rogan, F. Torres, M. Kiwi",Departamento de Física,Iniciativa Científica Milenio,Institutos Milenios en Ciencias Exactas y Naturales
63,1211902,Computational and Theoretical Modeling of Magnetic Metal-Organic Superlattices,01/03/2021,01/03/2025,M. Kiwi,Departamento de Física,FONDECYT,Regular
64,1211076,Two Dimensional Systems: Chirality and the Dzyaloshinsky-Moriya Interaction,01/08/2020,01/08/2020,M. Kiwi / F. Torres,Departamento de Física,FONDECYT,Regular
65,1200645,Low Dimensional complex systems to improve computing energy efficiency,01/08/2019,01/08/2019,M. Kiwi / F. Torres,Departamento de Física,FONDECYT,Regular
66,1190662,Metallic hollow nanospheres with grain boundaries,01/04/2019,01/04/2023,"J. Rogan / M. Ramírez, M. Kiwi",Departamento de Física,FONDECYT,Regular
67,AFB180001,Centro para el Desarrollo de la Nanociencia y la Nanotecnología,01/01/2019,01/01/2022,M. Kiwi,Universidad De Santiago,Programa de Investigación Asociativa,Apoyo Centros Científicos y Tecn. de Excelencia con Financ. Basal
68,1180817,Metallic hollow nanospheres,01/07/2017,01/07/2017,"J. Rogan / M. Ramírez, M. Kiwi",Departamento de Física,FONDECYT,Regular
69,1170673,Metallic hollow nanoparticles,01/09/2016,01/09/2016,"J. Rogan / M. Ramírez, M. Kiwi",Departamento de Física,FONDECYT,Regular
70,FA9550-16-1-0122,Exchange bias: from basic physic towards applications,01/03/2016,01/03/2019,M. Kiwi,Departamento de Física,Gobierno USA,The Air Force Office of Scientific Research (AFOSR)
71,1160639,Two dimensional and quasi-two dimensional simple and complex systems,01/04/2016,01/04/2020,M. Kiwi / J. Rogan,Departamento de Física,FONDECYT,Regular
72,314-075,Exchange-bias en multicapas magnéticas,01/10/2013,01/10/2013,F. Torres / M. Kiwi,Departamento de Física,FONDECYT,Postdoctorado
73,1130272,Properties of metallic nanoclusters,01/03/2013,01/03/2017,J. Rogan / M. Kiwi,Departamento de Física,FONDECYT,Regular
74,3130694,Propiedades Magnéticas de Interfaces en Multicapas y Exchange Bias,01/10/2012,01/10/2012,F. Torres / M. Kiwi,Departamento de Física,FONDECYT,Postdoctorado
75,ANM-60,Instituo milenio de materia condensada,01/03/2013,01/03/2013,"M. Kiwi, J. Valdivia",USACH. Depto. de Física,Iniciativa científica Milenio,Institutos Milenios
76,ANM-02,Social and biological networks: from complexity to dynamics,01/01/2013,01/01/2013,J. Valdivia / M. Kiwi,Departamento de Física,Iniciativa científica Milenio,Núcleos Milenio
77,1120399,"Nanoscopic systems: metallic clusters, nanowires and exchange bias",01/03/2012,01/03/2016,M. Kiwi / J. Rogan,Departamento de Física,FONDECYT,Regular
78,1110657,Challenges in nanoscience and nanotechnology,01/03/2011,01/03/2011,M. Kiwi / J. Rogan,PUC. Depto. de Física,FONDECYT,Regular
79,1090225,Structure and properties of pure and binary metallic clusters.,01/03/2009,01/03/2013,J. Rogan / M. Kiwi,Departamento de Física,FONDECYT,Regular
80,FB007,Centro para el Desarrollo de la Nanociencia y Nanotecnología,01/12/2008,01/12/2021,"G. González, E. Spodine, M. Kiwi, J. Rogan, C. Cardenas, V. Muñoz, F. Mendizábal, J. Valdivia",USACH. Depto. de Física,Programa Financiamiento Basal,Basal
