,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
155,"Torres, R; Pinto, M; Castillo, S; Kostic, M","Uniform Approximation of Impulsive Hopfield Cellular Neural Networks by Piecewise Constant Arguments on [tau,infinity)",2021,ACTA APPLICANDAE MATHEMATICAE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10440-020-00373-3,10.1007/s10440-020-00373-3
156,"Chavez, A; Pinto, M; Zavaleta, U","On almost automorphic type solutions of abstract integral equations, a Bohr-Neugebauer type property and some applications",2021,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jmaa.2020.124395,10.1016/j.jmaa.2020.124395
157,"Campillay-Llanos, W; Guevara, F; Pinto, M; Torres, R",Differential and integral proportional calculus: how to find a primitive for,2021,INTERNATIONAL JOURNAL OF MATHEMATICAL EDUCATION IN SCIENCE AND TECHNOLOGY,SCOPUS/ESCI/UCH/VID,http://dx.doi.org/10.1080/0020739X.2020.1763489,10.1080/0020739X.2020.1763489
158,"Khalladi M.T., Kostic M., Pinto M., Rahmani A., Velinov D.",C-Almost periodic type functions and applications,2020,Nonautonomous Dynamical Systems,SCOPUS/UCH/VID,http://dx.doi.org/10.1515/msds-2020-0111,10.1515/msds-2020-0111
159,"Pinto, Manuel; Torres, Ricardo; Campillay-Llanos, William; Guevara-Morales, Felipe",Applications of proportional calculus and a non-Newtonian logistic growth model,2020,PROYECCIONES (ANTOFAGASTA),SCIELO-Chile/SCOPUS/UCH/VID,http://dx.doi.org/10.22199/issn.0717-6279-2020-06-0090,10.22199/issn.0717-6279-2020-06-0090
160,"Trofimchuk, E; Pinto, M; Trofimchuk, S",Existence and uniqueness of monotone wavefronts in a nonlocal resource-limited model,2020,PROCEEDINGS OF THE ROYAL SOCIETY OF EDINBURGH SECTION A-MATHEMATICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1017/prm.2019.31,10.1017/prm.2019.31
161,"Alvarez, E; Castillo, S; Pinto, M","(omega,c)-asymptotically periodic functions, first-order Cauchy problem, and Lasota-Wazewska model with unbounded oscillating production of red cells",2020,MATHEMATICAL METHODS IN THE APPLIED SCIENCES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/mma.5880,10.1002/mma.5880
162,"Pinto, M; Poblete, F; Sepulveda, D","ABSTRACT WEIGHTED PSEUDO ALMOST AUTOMORPHIC FUNCTIONS, CONVOLUTION INVARIANCE AND NEUTRAL INTEGRAL EQUATIONS WITH APPLICATIONS",2019,JOURNAL OF INTEGRAL EQUATIONS AND APPLICATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1216/JIE-2019-31-4-571,10.1216/JIE-2019-31-4-571
163,"Zou, CW; Xia, YH; Pinto, M; Shi, JL; Bai, YZ",Boundness and Linearisation of a Class of Differential Equations with Piecewise Constant Argument,2019,QUALITATIVE THEORY OF DYNAMICAL SYSTEMS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s12346-018-0297-9,10.1007/s12346-018-0297-9
164,"Alvarez, E; Castillo, S; Pinto, M","(¿, c) -Pseudo periodic functions, first order Cauchy problem and Lasota¿Wazewska model with ergodic and unbounded oscillating production of red cells",2019,BOUNDARY VALUE PROBLEMS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1186/s13661-019-1217-x,10.1186/s13661-019-1217-x
165,"Castillo, S; Pinto, M; Torres, R",ASYMPTOTIC FORMULAE FOR SOLUTIONS TO IMPULSIVE DIFFERENTIAL EQUATIONS WITH PIECEWISE CONSTANT ARGUMENT OF GENERALIZED TYPE,2019,ELECTRONIC JOURNAL OF DIFFERENTIAL EQUATIONS,ISI/SCOPUS/UCH/VID,,
166,"Coronel, A; Friz, L; Huancas, F; Pinto, M",Lp-solutions of a nonlinear third order differential equation and the Poincaré¿Perron problem,2019,JOURNAL OF FIXED POINT THEORY AND APPLICATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s11784-018-0641-3,10.1007/s11784-018-0641-3
167,"Del Campo, L; Pinto, M; Vidal, C",Bounded and periodic solutions for abstract functional difference equations with summable dichotomies: Applications to Volterra systems,2018,BULLETIN MATHEMATIQUE DE LA SOCIETE DES SCIENCES MATHEMATIQUES DE ROUMANIE,ISI/SCOPUS/UCH/VID,,
168,"Pinto, M; Sepulveda, D; Torres, R",Exponential periodic attractor of impulsive Hopfield-type neural network system with piecewise constant argument,2018,ELECTRONIC JOURNAL OF QUALITATIVE THEORY OF DIFFERENTIAL EQUATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.14232/ejqtde.2018.1.34,10.14232/ejqtde.2018.1.34
169,"Alvarez, E; Gomez, A; Pinto, M","(omega, &ITc&IT)-periodic functions and mild solutions to abstract fractional integro-differential equations",2018,ELECTRONIC JOURNAL OF QUALITATIVE THEORY OF DIFFERENTIAL EQUATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.14232/ejqtde.2018.1.16,10.14232/ejqtde.2018.1.16
170,"Pinto, M; Robledo, G",A Grobman-Hartman Theorem for Differential Equations with Piecewise Constant Arguments of Mixed Type,2018,ZEITSCHRIFT FUR ANALYSIS UND IHRE ANWENDUNGEN,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.4171/ZAA/1605,10.4171/ZAA/1605
171,"Pinto, M; Vidal, C",Pseudo-almost-periodic solutions for delayed differential equations with integrable dichotomies and bi-almost-periodic Green functions,2017,MATHEMATICAL METHODS IN THE APPLIED SCIENCES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/mma.4507,10.1002/mma.4507
172,"Tyagi, S; Abbas, S; Pinto, M; Sepulveda, D",Uniform Euler approximation of solutions of fractional-order delayed cellular neural network on bounded intervals,2017,TBILISI MATHEMATICAL JOURNAL,ESCI/UCH/VID,http://dx.doi.org/10.1515/tmj-2017-0012,10.1515/tmj-2017-0012
173,"Tyagi, S; Abbas, S; Pinto, M; Sepulveda, D","Approximation of Solutions of Fractional-Order Delayed Cellular Neural Network on [0,infinity)",2017,MEDITERRANEAN JOURNAL OF MATHEMATICS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1007/s00009-016-0826-1,10.1007/s00009-016-0826-1
174,"Coronel A., Maulén C., Pinto M., Sepúlveda D.",Dichotomies and asymptotic equivalence in alternately advanced and delayed differential systems,2017,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.jmaa.2017.01.087,10.1016/j.jmaa.2017.01.087
175,"Coronel, A; Maulen, C; Pinto, M; Sepulveda, D",ALMOST AUTOMORPHIC DELAYED DIFFERENTIAL EQUATIONS AND LASOTA-WAZEWSKA MODEL,2017,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3934/dcds.2017083,10.3934/dcds.2017083
176,"Hakl, R; Pinto, M; Tkachenko, V; Trofimchuk, S",Almost periodic evolution systems with impulse action at state-dependent moments,2017,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jmaa.2016.09.024,10.1016/j.jmaa.2016.09.024
177,"Trofimchuk, E; Pinto, M; Trofimchuk, S",Monotone waves for non-monotone and non-local monostable reaction-diffusion equations,2016,JOURNAL OF DIFFERENTIAL EQUATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jde.2016.03.039,10.1016/j.jde.2016.03.039
178,"Coronel, A; Pinto, M; Sepulveda, D","Weighted pseudo almost periodic functions, convolutions and abstract integral equations",2016,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.jmaa.2015.11.034,10.1016/j.jmaa.2015.11.034
179,"Coronel, A; Huancas, F; Pinto, M",Asymptotic integration of a linear fourth order differential equation of Poincare type,2015,ELECTRONIC JOURNAL OF QUALITATIVE THEORY OF DIFFERENTIAL EQUATIONS,ISI/SCOPUS/UCH/VID,,
180,"Veloz, T; Pinto, M","Existence, computability and stability for solutions of the diffusion equation with general piecewise constant argument",2015,JOURNAL OF MATHEMATICAL ANALYSIS AND APPLICATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.jmaa.2014.10.045,10.1016/j.jmaa.2014.10.045
181,"Figueroa, P; Pinto, M",Poincare's problem in the class of almost periodic type functions,2015,BULLETIN OF THE BELGIAN MATHEMATICAL SOCIETY-SIMON STEVIN,ISI/UCH/VID,,
182,"Castillo, S;Pinto, M",EXISTENCE AND STABILITY OF ALMOST PERIODIC SOLUTIONS TO DIFFERENTIAL EQUATIONS WITH PIECEWISE CONSTANT ARGUMENTS,2015,ELECTRONIC JOURNAL OF DIFFERENTIAL EQUATIONS,ISI/SCOPUS/UCH/VID,,
183,"Pinto, M;Robledo, G",Controllability and Observability for a Linear Time Varying System with Piecewise Constant Delay,2015,ACTA APPLICANDAE MATHEMATICAE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10440-014-9954-4,10.1007/s10440-014-9954-4
184,"Chavez, A;Castillo, S;Pinto, M","Discontinuous almost periodic type functions, almost automorphy of solutions of differential equations with discontinuous delay and applications",2014,ELECTRONIC JOURNAL OF QUALITATIVE THEORY OF DIFFERENTIAL EQUATIONS,ISI/SCOPUS/UCH/VID,,
185,"Chiu, KS;Pinto, M;Jeng, JC",Existence and Global Convergence of Periodic Solutions in Recurrent Neural Network Models with a General Piecewise Alternately Advanced and Retarded Argument,2014,ACTA APPLICANDAE MATHEMATICAE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1007/s10440-013-9863-y,10.1007/s10440-013-9863-y
186,"Trofimchuk, E;Pinto, M;Trofimchuk, S",ON THE MINIMAL SPEED OF FRONT PROPAGATION IN A MODEL OF THE BELOUSOV-ZHABOTINSKY REACTION,2014,DISCRETE AND CONTINUOUS DYNAMICAL SYSTEMS-SERIES B,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3934/dcdsb.2014.19.1769,10.3934/dcdsb.2014.19.1769
187,"Chavez, A;Castillo, S;Pinto, M",DISCONTINUOUS ALMOST AUTOMORPHIC FUNCTIONS AND ALMOST AUTOMORPHIC SOLUTIONS OF DIFFERENTIAL EQUATIONS WITH PIECEWISE CONSTANT ARGUMENTS,2014,ELECTRONIC JOURNAL OF DIFFERENTIAL EQUATIONS,SCOPUS/ISI/UCH/VID,,
188,"Banas, J;Matkowski, J;Merentes, N;Pinto, M;Sanchez, JL","Some Classes of Function Spaces, Their Properties, and Applications",2013,JOURNAL OF FUNCTION SPACES AND APPLICATIONS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1155/2013/360980,10.1155/2013/360980
