,codigo,titulo,fecha_inicio,fecha_fin,investigadores,institucion,programa,fuente
61,3190558,Entropía y presión topológica para semiflujos discontinuos expansivos,01/10/2018,01/10/2018,N. Jaque / Ã. Castañeda,Departamento de Matemáticas,FONDECYT,Postdoctorado
62,11240795,An interdisciplinary approach to understand the gap between mathematics and society,01/05/2023,01/05/2023,L. Jiménez,Departamento de Matemáticas,FONDECYT,Iniciación en Investigación
63,1231939,Metaphorization and enaction in an experimental epistemology of mathematics,01/08/2022,01/08/2022,"J. Soto / L. Cubillos, M. Yáñez, R. Araya, V. Muñoz, L. Jiménez",Departamento de Matemáticas,FONDECYT,Regular
64,11220955,"La visualización como herramienta fundamental para el desarrollo e integración del razonamiento matemático, la educación y la comunicación matemática",01/05/2021,01/05/2021,L. Jiménez,Departamento de Matemáticas,FONDECYT,Iniciación en Investigación
65,1201974,An enactivist metaphorical approach to problem posing and solving,01/07/2019,01/07/2019,"J. Soto / L. Jiménez, M. Yáñez, R. Araya, L. Cubillos",Departamento de Matemáticas,FONDECYT,Regular
66,1191824,Enactivist and metaphorical approaches to the learning of mathematics,01/09/2018,01/09/2018,"J. Soto / L. Cubillos, G. Soto, M. Yáñez, L. Jiménez",Departamento de Matemáticas,FONDECYT,Regular
67,3230329,Representation theory: McKay matrices and combinatorics,01/03/2023,01/03/2026,N. Libedinsky,Departamento de Matemáticas,FONDECYT,Postdoctorado
68,1230247,Singular Soergel calculus,01/03/2023,01/03/2027,N. Libedinsky,Departamento de Matemáticas,FONDECYT,Regular
69,1200061,Singular light leaves,01/03/2020,01/03/2023,N. Libedinsky,Departamento de Matemáticas,FONDECYT,Regular
70,3200056,Quantum groups at roots of unity and Soergel bimodules,01/12/2019,01/12/2019,N. Libedinsky,Departamento de Matemáticas,FONDECYT,Postdoctorado
71,3190144,Modular representation theory and the Virasoro algebra,01/03/2019,01/03/2022,N. Libedinsky,Departamento de Matemáticas,FONDECYT,Postdoctorado
72,3190152,Quantum groups at roots of unity and Soergel bimodules,01/10/2018,01/10/2018,N. Libedinsky,Departamento de Matemáticas,FONDECYT,Postdoctorado
73,3160393,"Soergel bimodules, braid groups and 2-braid groups",01/11/2015,01/11/2018,N. Libedinsky,Departamento de Matemáticas,FONDECYT,Postdoctorado
74,3160010,Combinatorial and algebraic aspects of coxeter groups,01/11/2015,01/11/2018,N. Libedinsky,Departamento de Matemáticas,FONDECYT,Postdoctorado
75,3160085,"Trenzas virtuales, álgebras y categorías",01/06/2015,01/06/2015,N. Libedinsky,Departamento de Matemáticas,FONDECYT,Postdoctorado
