,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
14,"Pizarro, J; Segura, R; Tapia, D; Bollo, S; Sierra-Rosales, P",Electroanalytical Determination of Cd(II) and Pb(II) in Bivalve Mollusks using Electrochemically Reduced Graphene Oxide-Based Electrode,2019,ELECTROANALYSIS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/elan.201900061,10.1002/elan.201900061
15,"Montero, G; Arriagada, F; Gunther, G; Bollo, S; Mura, F; Berrios, E; Morales, J",Phytoestrogen coumestrol: Antioxidant capacity and its loading in albumin nanoparticles,2019,INTERNATIONAL JOURNAL OF PHARMACEUTICS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.ijpharm.2019.03.029,10.1016/j.ijpharm.2019.03.029
16,"Baez, DF; Tapia, F; Sierra-Rosales, P; Bollo, S",In situ Electroreduction of Graphene Oxide: Increased Sensitivity for the Determination of NADH,2019,ELECTROANALYSIS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/elan.201800629,10.1002/elan.201800629
17,"Campanini-Salinas, J ; Andrades-Lagos, J; Rocha, GG; Choquesillo-Lazarte, D; Dragnic, SB; Faundez, M; Alarcon, P; Silva, F; Vidal, R; Salas-Huenuleo, E; Kogan, M; Mella, J; Gajardo, GR; Vasquez-Velasquez, D",A New Kind of Quinonic-Antibiotic Useful Against Multidrug-Resistant S-aureus and E-faecium Infections,2018,MOLECULES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.3390/molecules23071776,10.3390/molecules23071776
18,"Primo, EN; Kogan, MJ; Verdejo, HE; Bollo, S; Rubianes, MD; Rivas, GA","Label-Free Graphene Oxide-Based Surface Plasmon Resonance Immunosensor for the Quantification of Galectin-3, a Novel Cardiac Biomarker",2018,ACS APPLIED MATERIALS & INTERFACES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1021/acsami.8b03039,10.1021/acsami.8b03039
19,"Gutierrez, FA; Mazario, E; Menendez, N; Herrasti, P; Rubianes, MD; Zagal, JH; Yanez, C; Rivas, GA; Bollo, S; Recio, FJ","Electrocatalytic Activity of Nanohybrids Based on Carbon Nanomaterials and MFe2O4 (M=Co, Mn) towards the Reduction of Hydrogen Peroxide",2018,ELECTROANALYSIS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/elan.201800209,10.1002/elan.201800209
20,"Yedinak, E; Venegas, CJ; Brito, TP; Ruiz-Leon, D; Bollo, S",Co2SnO4/Carbon Nanotubes Composites: A Novel Approach for Electrochemical Sensing of Hydrogen Peroxide,2018,ELECTROANALYSIS,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/elan.201700551,10.1002/elan.201700551
21,"Primo, EN; Bollo, S; Rubianes, MD; Rivas, GA",Immobilization of graphene-derived materials at gold surfaces: Towards a rational design of protein-based platforms for electrochemical and plasmonic applications,2018,ELECTROCHIMICA ACTA,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.electacta.2017.10.184,10.1016/j.electacta.2017.10.184
22,"Mosquera, N; Aguirre, MJ; Ruiz-Leon, D; Garcia, C; Arce, R; Bollo, S",Co2SnO4/CARBON PASTE ELECTRODE AS ELECTROCHEMICAL SENSOR FOR HYDROGEN PEROXIDE,2017,JOURNAL OF THE CHILEAN CHEMICAL SOCIETY,ISI/SCOPUS/SCIELO-Chile/UCH/VID,http://dx.doi.org/10.4067/S0717-97072017000200020,10.4067/S0717-97072017000200020
23,"Baez, DF; Pardo, H; Laborda, I; Marco, JF; Yanez, C; Bollo, S
",Reduced graphene oxides: Influence of the reduction method on the electrocatalytic effect towards nucleic acid oxidation,2017,NANOMATERIALS,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.3390/nano7070168,10.3390/nano7070168
