,Autores,titulo_publicacion,ano,titulo_revistas,tipo_publicacion,link,doi
527,"Rojas, M","Chile: elect a president to strengthen climate action, not weaken it",2021,NATURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1038/d41586-021-03662-5,10.1038/d41586-021-03662-5
528,"Yan, LX; Rojas, M",Climate action and just transition,2021,NATURE CLIMATE CHANGE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1038/s41558-021-01183-7,10.1038/s41558-021-01183-7
529,"Urquiza, A; Amigo, C; Billi, M; Calvo, R; Gallardo, L; Neira, CI; Rojas, M",An Integrated Framework to Streamline Resilience in the Context of Urban Climate Risk Assessment,2021,EARTHS FUTURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1029/2020EF001508,10.1029/2020EF001508
530,"Gonzalez-Pinilla, FJ; Latorre, C; Rojas, M; Houston, J; Rocuant, MI; Maldonado, A; Santoro, CM; Quade, J; Betancourt, JL","High- and low-latitude forcings drive Atacama Desert rainfall variations over the past 16,000 years",2021,SCIENCE ADVANCES,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1126/sciadv.abg1333,10.1126/sciadv.abg1333
531,"Hoyos-Santillan, J; Miranda, A; Lara, A; Sepulveda-Jauregui, A; Zamorano-Elgueta, C; Gomez-Gonzalez, S; Vasquez-Lavin, F; Garreaud, RD; Rojas, M",Diversifying Chile's climate action away from industrial plantations,2021,ENVIRONMENTAL SCIENCE & POLICY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1016/j.envsci.2021.06.013,10.1016/j.envsci.2021.06.013
532,"Nicholls, Z; Meinshausen, M; Lewis, J; Corradi, MR; Dorheim, K; Gasser, T; Gieseke, R; Hope, AP; Leach, NJ; McBride, LA; Quilcaille, Y; Rogelj, J; Salawitch, RJ; Samset, BH; Sandstad, M; Shiklomanov, A; Skeie, RB; Smith, CJ; Smith, SJ; Su, X; Tsutsui, J; Vega-Westhoff, B; Woodard, DL",Reduced Complexity Model Intercomparison Project Phase 2: Synthesizing Earth System Knowledge for Probabilistic Climate Projections,2021,EARTHS FUTURE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1029/2020EF001900,10.1029/2020EF001900
533,"Ancapichun, S; De Pol-Holz, R; Christie, DA; Santos, GM; Collado-Fabbri, S; Garreaud, R; Lambert, F; Orfanoz-Cheuquelaf, A; Rojas, M; Southon, J; Turnbull, JC; Creasman, PP",Radiocarbon bomb-peak signal in tree-rings from the tropical Andes register low latitude atmospheric dynamics in the Southern Hemisphere,2021,SCIENCE OF THE TOTAL ENVIRONMENT,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.scitotenv.2021.145126,10.1016/j.scitotenv.2021.145126
534,"Galleguillos, M; Gimeno, F; Puelma, C; Zambrano-Bigiarini, M; Lara, A; Rojas, M",Disentangling the effect of future land use strategies and climate change on streamflow in a Mediterranean catchment dominated by tree plantations,2021,JOURNAL OF HYDROLOGY,SCOPUS/ISI/UCH/VID,http://dx.doi.org/10.1016/j.jhydrol.2021.126047,10.1016/j.jhydrol.2021.126047
535,"Sapiains, R; Ibarra, C; Jimenez, G; O'Ryan, R; Blanco, G; Moraga, P; Rojas, M",Exploring the contours of climate governance: An interdisciplinary systematic literature review from a southern perspective,2021,ENVIRONMENTAL POLICY AND GOVERNANCE,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/eet.1912,10.1002/eet.1912
536,"Correa, IC; Arias, PA; Rojas, M",Evaluation of multiple indices of the South American monsoon,2021,INTERNATIONAL JOURNAL OF CLIMATOLOGY,ISI/SCOPUS/UCH/VID,http://dx.doi.org/10.1002/joc.6880,10.1002/joc.6880
